english	translation	category	sub_category	source
Hello JalYt-Xil-Xo-[player name].	你好，JalYt-Xil-Xo-[player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
Back off JalYt-Mej-[player name], trust me when I say our obsidian bodies are harder.	退后，JalYt-Mej-[player name]，相信我，我们的黑曜石身体更硬。	dialogue	TzHaar-Ket	TzHaar-Ket
Hello JalYt-Ket-Kal-[player name].	你好，JalYt-Ket-Kal-[player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
JalYt-Hur-[player name], you are not trusted, this is secret area. Less questions! I will say that it's the inner core of the city though.	JalYt-Hur-[player name]，你不可信，这是秘密区域。少问问题！不过我可以告诉你，这是城市的中心核心。	dialogue	TzHaar-Ket	TzHaar-Ket
You need help JalYt-Xil-Xo-[player name]?	需要帮忙吗，JalYt-Xil-Xo-[player name]？	dialogue	TzHaar-Ket	TzHaar-Ket
Back off JalYt-Xil-[player name], trust me when I say our obsidian bodies are harder.	退后，JalYt-Xil-[player name]，相信我，我们的黑曜石身体更硬。	dialogue	TzHaar-Ket	TzHaar-Ket
Ah, trusted and most capable JalYt, this is the city of Mor Ul Rek. It has grand central Inferno, our birthing pool. Go! See for yourself JalYt-Mej-Xo-[player name].	啊，值得信赖且最有能力的 JalYt，这就是莫尔.乌尔.雷克城。它拥有宏伟的中心地狱，我们的诞生池。去吧！亲眼看看吧，JalYt-Mej-Xo-[player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
Back off JalYt-Hur-[player name], trust me when I say our obsidian bodies are harder.	退后，JalYt-Hur-[player name]，相信我，我们的黑曜石身体更硬。	dialogue	TzHaar-Ket	TzHaar-Ket
You need help JalYt-Hur-Kal-[player name]?	需要帮忙吗，JalYt-Hur-Kal-[player name]？	dialogue	TzHaar-Ket	TzHaar-Ket
Only JalYt's who show me a fire cape can enter.	只有向我展示火焰斗篷的 JalYt 才能进入。	dialogue	TzHaar-Ket	TzHaar-Ket
Ah, trusted and most capable JalYt, this is the city of Mor Ul Rek. It has grand central Inferno, our birthing pool. Go! See for yourself JalYt-Mej-Kal-[player name].	啊，值得信赖且最有能力的 JalYt，这就是莫尔.乌尔.雷克城。它拥有宏伟的中心地狱，我们的诞生池。去吧！亲眼看看吧，JalYt-Mej-Kal-[player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
Hello JalYt-Hur-Kal-[player name].	你好，JalYt-Hur-Kal-[player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
That is most impressive JalYt-Ket-The [player name].	真是令人印象深刻，JalYt-Ket-The [player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
I suppose so, I'll grant you access to Mor UI Rek. The guards will open the gates for you. You're the first JalYt to pass these gates!	我想可以，我会准许你进入莫尔.乌尔.雷克。守卫会为你打开大门。你是第一个通过这扇大门的 JalYt！	dialogue	TzHaar-Ket	TzHaar-Ket
Ah, trusted and most capable JalYt, this is the city of Mor Ul Rek. It has grand central Inferno, our birthing pool. Go! See for yourself JalYt-Hur-Xo-[player name].	啊，值得信赖且最有能力的 JalYt，这就是莫尔.乌尔.雷克城。它拥有宏伟的中心地狱，我们的诞生池。去吧！亲眼看看吧，JalYt-Hur-Xo-[player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
Ah, trusted and most capable JalYt, this is the city of Mor Ul Rek. It has grand central Inferno, our birthing pool. Go! See for yourself JalYt-Ket-Xo- [player name].	啊，值得信赖且最有能力的 JalYt，这就是莫尔.乌尔.雷克城。它拥有宏伟的中心地狱，我们的诞生池。去吧！亲眼看看吧，JalYt-Ket-Xo- [player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
You need help JalYt-Xil-Kal-[player name]?	需要帮忙吗，JalYt-Xil-Kal-[player name]？	dialogue	TzHaar-Ket	TzHaar-Ket
Ah, trusted and most capable JalYt, this is the city of Mor Ul Rek. It has grand central Inferno, our birthing pool. Go! See for yourself JalYt-Xil-Xo-[player name].	啊，值得信赖且最有能力的 JalYt，这就是莫尔.乌尔.雷克城。它拥有宏伟的中心地狱，我们的诞生池。去吧！亲眼看看吧，JalYt-Xil-Xo-[player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
Hello JalYt-Xil-Kal-[player name].	你好，JalYt-Xil-Kal-[player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
What do you want, JalYt?	你想要什么，JalYt？	dialogue	TzHaar-Ket	TzHaar-Ket
Ah, trusted and most capable JalYt, this is the city of Mor Ul Rek. It has grand central Inferno, our birthing pool. Go! See for yourself JalYt-Mej-Xo- [player name].	啊，值得信赖且最有能力的 JalYt，这就是莫尔.乌尔.雷克城。它拥有宏伟的中心地狱，我们的诞生池。去吧！亲眼看看吧，JalYt-Mej-Xo- [player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
Ah, trusted and most capable JalYt, this is the city of Mor Ul Rek. It has grand central Inferno, our birthing pool. Go! See for yourself JalYt-Ket-Kal-[player name].	啊，值得信赖且最有能力的 JalYt，这就是莫尔.乌尔.雷克城。它拥有宏伟的中心地狱，我们的诞生池。去吧！亲眼看看吧，JalYt-Ket-Kal-[player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
Ah, trusted and most capable JalYt, this is the city of Mor Ul Rek. It has grand central Inferno, our birthing pool. Go! See for yourself JalYt-Mej-Kal- [player name].	啊，值得信赖且最有能力的 JalYt，这就是莫尔.乌尔.雷克城。它拥有宏伟的中心地狱，我们的诞生池。去吧！亲眼看看吧，JalYt-Mej-Kal- [player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
That is most impressive JalYt-Ket- [player name].	真是令人印象深刻，JalYt-Ket- [player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
Ah, trusted and most capable JalYt, this is the city of Mor Ul Rek. It has grand central Inferno, our birthing pool. Go! See for yourself JalYt-Hur-Kal-[player name].	啊，值得信赖且最有能力的 JalYt，这就是莫尔.乌尔.雷克城。它拥有宏伟的中心地狱，我们的诞生池。去吧！亲眼看看吧，JalYt-Hur-Kal-[player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
Ah, trusted and most capable JalYt, this is the city of Mor Ul Rek. It has grand central Inferno, our birthing pool. Go! See for yourself JalYt-Mej-Kal-NO-PKING- BRO.	啊，值得信赖且最有能力的 JalYt，这就是莫尔.乌尔.雷克城。它拥有宏伟的中心地狱，我们的诞生池。去吧！亲眼看看吧，JalYt-Mej-Kal-NO-PKING- BRO。	dialogue	TzHaar-Ket	TzHaar-Ket
You need help JalYt-Mej-Xo-Milding Lady Br?	需要帮忙吗，JalYt-Mej-Xo-Milding Lady Br？	dialogue	TzHaar-Ket	TzHaar-Ket
Ah, trusted and most capable JalYt, this is the city of Mor Ul Rek. It has grand central Inferno, our birthing pool. Go! See for yourself JalYt-Hur-Xo- [player name].	啊，值得信赖且最有能力的 JalYt，这就是莫尔.乌尔.雷克城。它拥有宏伟的中心地狱，我们的诞生池。去吧！亲眼看看吧，JalYt-Hur-Xo- [player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
That is most impressive JalYt-Mej- [player name].	真是令人印象深刻，JalYt-Mej- [player name]。	dialogue	TzHaar-Ket	TzHaar-Ket
Really, you do find the most unusual items. I know what this is  it's a strong chemical called ammonium nitrate. Why you want this I'll never know...	你真的总能找到最不寻常的东西。我知道这是什么——一种强力化学物质，叫硝酸铵。你为什么要这个，我永远搞不懂...	dialogue	Archaeological expert	Archaeological expert
right track for a find of great archaeological importance!	正朝着重大考古发现的方向前进！	dialogue	Archaeological expert	Archaeological expert
Its inhabitants were humans  supporters of the god Saradomin. It's not recorded what happened to the community here.	它的居民是人类——萨拉多明神的信徒。没有记载这里后来发生了什么。	dialogue	Archaeological expert	Archaeological expert
I don't think that has any archaeological significance	我觉得这没什么考古价值。	dialogue	Archaeological expert	Archaeological expert
Ah yes, I recognise you! You're the lass who found that strange artefact about Zaros for the museum, aren't you? What can I do for you now?	啊，是的，我认出你了！你就是那个为博物馆找到扎罗斯奇怪古物的姑娘，对吧？现在我能为你做什么？	dialogue	Archaeological expert	Archaeological expert
Good  that's three; I can exchange them for normal gold now. You can get this refined and make a profit!	好，三个了；现在我可以把它们换成普通金币。你可以把这精炼一下，赚一笔！	dialogue	Archaeological expert	Archaeological expert
Whyever not? You're the strangest delivery girl I've ever met!	为什么不行？你是我见过最奇怪的送货女孩！	dialogue	Archaeological expert	Archaeological expert
Let me see... This is a belt buckle. Not so unusual - I should imagine it came from a guard.	让我看看……这是个皮带扣。不算太稀奇——我猜是来自一个守卫的。	dialogue	Archaeological expert	Archaeological expert
No doubt this arrow was shot by a strong warrior  it's split in half! It is not a valuable object though.	毫无疑问这支箭是由一位强壮的战士射出的——它裂成了两半！不过不是什么值钱的东西。	dialogue	Archaeological expert	Archaeological expert
Well, I wrote you up a rough translation, but you'll need to free up some inventory space for it.	嗯，我给你写了一份粗略的翻译，但你需要腾出一些背包空间来拿它。	dialogue	Archaeological expert	Archaeological expert
Ah, yes  a fine bone example... no noticeable fractures... and in good condition. These are common cow bones, however; they have no archaeological value.	啊，是的——一个很好的骨骼样本……没有明显裂缝……保存良好。不过这些是普通的奶牛骨头，没有考古价值。	dialogue	Archaeological expert	Archaeological expert
You don't even have room for another in your pack!	你背包里连一个都放不下了！	dialogue	Archaeological expert	Archaeological expert
Hello there, AaAoAAoAa!	你好啊，AaAoAAoAa！	dialogue	Archaeological expert	Archaeological expert
Well, I can give you another, but you'll need to free up some inventory space for it.	嗯，我可以再给你一个，但你需要腾出一些背包空间来拿它。	dialogue	Archaeological expert	Archaeological expert
So, if ye add 5 buckets of water to the hoppers, then ye get access to one bottle.  If you add 3 bowls of coloured water you get access to one bottle, and if you add one of anything else you get access to one bottle.	所以，如果您往料斗里加5桶水，就可以得到一个瓶子。如果您加3碗有色水，就可以得到一个瓶子，如果您加任何其他一件东西，也可以得到一个瓶子。	dialogue	Fancy Dan	Fancy Dan
Well, for each bottle that your team produces, I'll give you one piece of eight.	嗯，您的团队每生产一个瓶子，我就给您一枚八片币。	dialogue	Fancy Dan	Fancy Dan
Inside this walled area there are a few Scrapey trees.  They are the big, ill looking ones, you can't miss them.	在这个围起来的区域里有几棵刮刮树。它们是那些看起来病恹恹的大树，你不会错过的。	dialogue	Fancy Dan	Fancy Dan
Arrr! Looks like my crew is quite large enough.	啊！看来我的船员已经够多了。	dialogue	Fancy Dan	Fancy Dan
Come back when there is some space for you.	等有空位了再来吧。	dialogue	Fancy Dan	Fancy Dan
No, get away!	不，走开！	dialogue	Donie	Donie
Get off me! No, no... don't pull my hair!	放开我！不，不……别拉我的头发！	dialogue	Donie	Donie
Help! Someone please help! This monkey is attacking me!	救命！有人吗？快来帮帮我！这只猴子在攻击我！	dialogue	Donie	Donie
Thanks for getting that monkey. You're my saviour!	谢谢你赶走了那只猴子。你是我的救命恩人！	dialogue	Donie	Donie
Someone? Anyone!	有人吗？谁也好！	dialogue	Donie	Donie
Aaah! It's pulling my hair!	啊！它在扯我头发！	dialogue	Donie	Donie
Although I'm not sure how I can possibly repay you?	虽然我不确定该怎么报答你？	dialogue	Donie	Donie
Oh my, aren't you a rare breed of adventurer?	哦，天哪，你难道是个稀有的冒险者吗？	dialogue	Donie	Donie
You wouldn't believe how many people just ran on by, ignoring my plight. They're always just looking out for themselves and won't do anything unless they'll get something out of it.	你简直不敢相信有多少人无视我的困境，直接跑过去。他们总是只顾自己，除非能从中得到好处，否则什么也不肯做。	dialogue	Donie	Donie
The Lumbridge cook has been having problems, the Duke is confused over some strange rocks and on top of all that, poor lad Romeo in Varrock has girlfriend problems.	仑桥镇的厨师遇到了麻烦，公爵被一些奇怪的岩石搞糊涂了，除此之外，维洛克城那个可怜的小伙子罗密欧还有女朋友的问题。	dialogue	Donie	Donie
Now that you mention it, I heard a rumour about a gypsy in Varrock who is rambling about some kind of greater evil.. sounds demon-like if you ask me.	既然你提到了，我听说有个谣言，维洛克城的一个吉普赛人正在喋喋不休地说着什么更大的邪恶……要我说，听起来像恶魔。	dialogue	Donie	Donie
Well the Duke of Lumbridge has found a strange stone that no one seems to understand. Perhaps you could help him? You can probably find him upstairs in Lumbridge Castle.	嗯，仑桥镇公爵发现了一块奇怪的石头，似乎没人能理解。也许你能帮他？你大概能在仑桥城堡楼上找到他。	dialogue	Donie	Donie
RedBeard Frank in Port Sarim's bar, the Rusty Anchor might be able to tell you about the rumored treasure that is buried somewhere in Gielinor.	波沙林酒吧里的红胡子弗兰克，也就是拉斯蒂锚酒吧，也许能告诉你关于埋藏在吉里诺某处的宝藏传闻。	dialogue	Donie	Donie
I want 4 basket of apples for that.	我想要4篮子苹果来换那个。	dialogue	Gileth	Gileth
I want 10 pineapple for that.	我要10个菠萝来换那个。	dialogue	Gileth	Gileth
You'd better clear some space in your inventory for a butterfly net and 7 jars and a collector's scroll, then.	那你最好在背包里腾出空间，放一个捕虫网、7个罐子和一张收藏家卷轴。	dialogue	Elnock Inquisitor	Elnock Inquisitor
So you would like to purchase 10 jars, costing you a total of 20,000 coins. Is that correct?	所以你想购买10个罐子，总共花费20,000金币。对吗？	dialogue	Elnock Inquisitor	Elnock Inquisitor
Would you like to buy some?	你想买一些吗？	dialogue	Elnock Inquisitor	Elnock Inquisitor
So you would like to purchase 1 jar, costing you a total of 2,000 coins. Is that correct?	所以你想购买1个罐子，总共花费2,000金币。对吗？	dialogue	Elnock Inquisitor	Elnock Inquisitor
So you would like to purchase 5 jars, costing you a total of 10,000 coins. Is that correct?	所以你想购买5个罐子，总共花费10,000金币。对吗？	dialogue	Elnock Inquisitor	Elnock Inquisitor
You don't seem to have brought enough coins, please come back with 20,000 coins if you'd like to buy the jars.	你似乎没带够金币，如果想买罐子，请带20,000金币回来。	dialogue	Elnock Inquisitor	Elnock Inquisitor
So you would like to purchase 2 jars, costing you a total of 4,000 coins. Is that correct?	所以你想购买2个罐子，总共花费4,000金币。对吗？	dialogue	Elnock Inquisitor	Elnock Inquisitor
You don't have space to carry the scroll. Come back when you do.	你没有空间携带卷轴。等有空间了再来吧。	dialogue	Elnock Inquisitor	Elnock Inquisitor
That's too many, I can let you purchase a maximum of 10 jars for a total of 20,000 coins today.	太多了，我今天最多只能让你买10个罐子，总共20,000金币。	dialogue	Elnock Inquisitor	Elnock Inquisitor
So you would like to purchase 3 jars, costing you a total of 6,000 coins. Is that correct?	所以你想购买3个罐子，总共花费6,000金币。对吗？	dialogue	Elnock Inquisitor	Elnock Inquisitor
So you would like to purchase 4 jars, costing you a total of 8,000 coins. Is that correct?	所以你想购买4个罐子，总共花费8,000金币。对吗？	dialogue	Elnock Inquisitor	Elnock Inquisitor
You don't seem to have brought enough coins, please come back with 2,000 coins if you'd like to buy the jars.	你似乎没带够金币，如果想买罐子，请带2,000金币回来。	dialogue	Elnock Inquisitor	Elnock Inquisitor
So you would like to purchase 6 jars, costing you a total of 12,000 coins. Is that correct?	所以你想购买6个罐子，总共花费12,000金币。对吗？	dialogue	Elnock Inquisitor	Elnock Inquisitor
So you would like to purchase 7 jars, costing you a total of 14,000 coins. Is that correct?	所以你想购买7个罐子，总共花费14,000金币。对吗？	dialogue	Elnock Inquisitor	Elnock Inquisitor
So you would like to purchase 8 jars, costing you a total of 16,000 coins. Is that correct?	所以你想购买8个罐子，总共花费16,000金币。对吗？	dialogue	Elnock Inquisitor	Elnock Inquisitor
So you would like to purchase 9 jars, costing you a total of 18,000 coins. Is that correct?	所以你想购买9个罐子，总共花费18,000金币。对吗？	dialogue	Elnock Inquisitor	Elnock Inquisitor
I've heard it called Puro-Puro. It seems to be the home plane of the implings.	我听说那里叫普洛-普洛。似乎是精灵的家乡位面。	dialogue	Elnock Inquisitor	Elnock Inquisitor
You don't seem to have brought enough coins, please come back with 10,000 coins if you'd like to buy the jars.	你似乎没带够金币，如果想买罐子，请带10,000金币回来。	dialogue	Elnock Inquisitor	Elnock Inquisitor
You don't seem to have brought enough coins, please come back with 4,000 coins if you'd like to buy the jars.	你似乎没带够金币，如果想买罐子，请带4,000金币回来。	dialogue	Elnock Inquisitor	Elnock Inquisitor
You don't seem to have brought enough coins, please come back with 6,000 coins if you'd like to buy the jars.	你似乎没带够金币，如果想买罐子，请带6,000金币回来。	dialogue	Elnock Inquisitor	Elnock Inquisitor
You don't seem to have brought enough coins, please come back with 16,000 coins if you'd like to buy the jars.	你似乎没带够金币，如果想买罐子，请带16,000金币回来。	dialogue	Elnock Inquisitor	Elnock Inquisitor
You don't seem to have brought enough coins, please come back with 8,000 coins if you'd like to buy the jars.	你似乎没带够金币，如果想买罐子，请带8,000金币回来。	dialogue	Elnock Inquisitor	Elnock Inquisitor
You don't seem to have brought enough coins, please come back with 12,000 coins if you'd like to buy the jars.	你似乎没带够金币，如果想买罐子，请带12,000金币回来。	dialogue	Elnock Inquisitor	Elnock Inquisitor
You don't seem to have brought enough coins, please come back with 14,000 coins if you'd like to buy the jars.	你似乎没带够金币，如果想买罐子，请带14,000金币回来。	dialogue	Elnock Inquisitor	Elnock Inquisitor
You don't seem to have brought enough coins, please come back with 18,000 coins if you'd like to buy the jars.	你似乎没带够金币，如果想买罐子，请带18,000金币回来。	dialogue	Elnock Inquisitor	Elnock Inquisitor
That's too many, I can let you purchase a maximum of 5 jars for a total of 10,000 coins today.	太多了，我今天最多只能让你买5个罐子，总共10,000金币。	dialogue	Elnock Inquisitor	Elnock Inquisitor
That's too many, I can let you purchase a maximum of 9 jars for a total of 18,000 coins today.	太多了，我今天最多只能让你买9个罐子，总共18,000金币。	dialogue	Elnock Inquisitor	Elnock Inquisitor
That's too many, I can let you purchase a maximum of 1 jars for a total of 2,000 coins today.	太多了，我今天最多只能让你买1个罐子，总共2,000金币。	dialogue	Elnock Inquisitor	Elnock Inquisitor
That's too many, I can let you purchase a maximum of 4 jars for a total of 8,000 coins today.	太多了，我今天最多只能让你买4个罐子，总共8,000金币。	dialogue	Elnock Inquisitor	Elnock Inquisitor
That's too many, I can let you purchase a maximum of 3 jars for a total of 6,000 coins today.	太多了，我今天最多只能让你买3个罐子，总共6,000金币。	dialogue	Elnock Inquisitor	Elnock Inquisitor
That's too many, I can let you purchase a maximum of 6 jars for a total of 12,000 coins today.	太多了，我今天最多只能让你买6个罐子，总共12,000金币。	dialogue	Elnock Inquisitor	Elnock Inquisitor
That's too many, I can let you purchase a maximum of 7 jars for a total of 14,000 coins today.	太多了，我今天最多只能让你买7个罐子，总共14,000金币。	dialogue	Elnock Inquisitor	Elnock Inquisitor
That's too many, I can let you purchase a maximum of 8 jars for a total of 16,000 coins today.	太多了，我今天最多只能让你买8个罐子，总共16,000金币。	dialogue	Elnock Inquisitor	Elnock Inquisitor
A seed dibber, eh? I might have one spare ... tell you what, I'll sell it to you for 15GP if you like.	一个种植锥，嗯？我可能有个备用的……这样吧，如果你想要，我 15 金币卖给你。	dialogue	Heskel	Heskel
I want 25 coconut for that.	我要 25 个椰子来换。	dialogue	Heskel	Heskel
A gardening trowel, eh? I might have one spare ... tell you what, I'll sell it to you for 15GP if you like.	一个园艺铲，嗯？我可能有个备用的……这样吧，如果你想要，我 15 金币卖给你。	dialogue	Heskel	Heskel
I want 1 basket of oranges for that.	我要 1 篮子橙子来换。	dialogue	Heskel	Heskel
Today is your lucky day, sirrah! I am donating to the victims of crime to atone for my past actions!	今天是你走运的日子，先生！我正在向犯罪受害者捐款，以弥补我过去的所作所为！	dialogue	Rick Turpentine	Rick Turpentine
Today is your lucky day, madam! I am donating to the victims of crime to atone for my past actions!	今天是你走运的日子，女士！我正在向犯罪受害者捐款，以弥补我过去的所作所为！	dialogue	Rick Turpentine	Rick Turpentine
'Twas a pleasure to work with you sirrah!	很高兴与你合作，先生！	dialogue	Rick Turpentine	Rick Turpentine
'Twas a pleasure to work with you ma'am!	很高兴与您合作，女士！	dialogue	Rick Turpentine	Rick Turpentine
I do not desire speech with you, sirrah.	我不想和你说话，先生。	dialogue	Rick Turpentine	Rick Turpentine
I do not desire speech with you, ma'am.	我不想和你说话，女士。	dialogue	Rick Turpentine	Rick Turpentine
It is milady [player name] UwU with whom I desire to speak, but she seems to be preoccupied.	我想和[player name]女士说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
met is miwowd Newmawk with whom me desiwe to speak, buda seems to be pweoccupied.	窝想和Newmawk女什说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is miwowd Doei Dwuif with whom medesiwe to speak,but he seems to be pweoccupied.	窝想和Doei Dwuif先什说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milady HC [player name] with whom I desire to speak, but she seems to be preoccupied.	我想和HC [player name]女士说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord Also [player name] with whom I desire to speak, but he seems to be preoccupied.	我想和Also [player name]先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is miwady Pwo Peggew with whom medesiwe to speak,but she seems to be pweoccupied.	窝想和Pwo Peggew女什说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milady #Player1033 with whom I desire to speak, but she seems to be preoccupied.	我想和#Player1033女士说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord lolpk_l with whom I desire to speak, but he seems [player name] preoccupied.	我想和lolpk_l先生说话，但他似乎[player name]正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord [player name] ALT with whom I desire to speak, but he seems to be preoccupied.	我想和[player name] ALT先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milady [player name] RS with whom I desire to speak, but she seems to be preoccupied.	我想和[player name] RS女士说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord [player name] V2 with whom I desire to speak, but he seems to be preoccupied.	我想和[player name] V2先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord Iron [player name] with whom I desire to speak, but he seems to be preoccupied.	我想和Iron [player name]先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord [player name] 2 with whom I desire to speak, but he seems to be preoccupied.	我想和[player name] 2先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord [player name] b2 with whom I desire to speak, but he seems to be preoccupied.	我想和[player name] b2先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
met is miwowd TheRNJudas with whom me desiwe to speak,but he seems to be pweoccupied.	窝想和TheRNJudas先什说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord [player name]-den with whom I desire to speak, but he seems to be preoccupied.	我想和[player name]-den先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord [player name] Jr with whom I desire to speak, but he seems to be preoccupied.	我想和[player name] Jr先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
met is miwowd CRU3LZ with whom me desiwe to speak, buda seems to be pweoccupied.	窝想和CRU3LZ先什说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is miwowd Potshawe with whom medesiwe to speak, buda seems to be pweoccupied.	窝想和Potshawe先什说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is miwowd Keydiss with whom medesiwe to speak, but heseems to be pweoccupied.	窝想和Keydiss先什说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is miwady L D with whom medesiwe to speak, but sheseems to be pweoccupied.	窝想和L D女什说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
met is miwowd S ynix with whom me desiwe to speak, but heseems to be pweoccupied.	窝想和S ynix先什说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord #Player1940 with whom I desire to speak, but he seems to be preoccupied.	我想和#Player1940先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord [player name] Task with whom I desire to speak, but he seems to be preoccupied.	我想和[player name] Task先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milady Iron [player name] with whom I desire to speak, but she seems to be preoccupied.	我想和Iron [player name]女士说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milady Mini [player name] with whom I desire to speak, but she seems to be preoccupied.	我想和Mini [player name]女士说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
met is miwowd Gem UwU with whom me desiwe to speak, buda seems to be pweoccupied.	窝想和Gem UwU先什说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is miwady Fwiend with whom medesiwe to speak, but sheseems to be pweoccupied.	窝想和Fwiend女什说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is miwady yamawawo with whom medesiwe to speak, butshe seems to be pweoccupied.	窝想和yamawawo女什说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is miwowd findew313 with whom medesiwe to speak, buda seems to be pweoccupied.	窝想和findew313先什说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord Ik ben [player name] with whom I desire to speak, but he seems to be preoccupied.	我想和Ik ben [player name]先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
'Twas a pweasuwe to wowk with u ma'am!	很高幸与您合作，女什！	dialogue	Rick Turpentine	Rick Turpentine
It is milord #Player419 with whom I desire to speak, but he seems to be preoccupied.	我想和#Player419先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
met is miwowd DawockObama with whom me desiwe to speak,but he seems to be pweoccupied.	窝想和DawockObama先什说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord #Player977 with whom I desire to speak, but he seems to be preoccupied.	我想和#Player977先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord Mini [player name] with whom I desire to speak, but he seems to be preoccupied.	我想和Mini [player name]先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milady #Player1454 with whom I desire to speak, but she seems to be preoccupied.	我想和#Player1454女士说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milady iron [player name] with whom I desire to speak, but she seems to be preoccupied.	我想和iron [player name]女士说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milady Also [player name] with whom I desire to speak, but she seems to be preoccupied.	我想和Also [player name]女士说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord [player name] II with whom I desire to speak, but he seems to be preoccupied.	我想和[player name] II先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord [player name] jr with whom I desire to speak, but he seems to be preoccupied.	我想和[player name] jr先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
met is miwady Kwepty with whom me desiwe to speak, butshe seems to be pweoccupied.	窝想和Kwepty女什说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
met is miwady DipzeeBTW with whom me desiwe to speak,but she seems to be pweoccupied.	窝想和DipzeeBTW女什说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord [player name] VI with whom I desire to speak, but he seems to be preoccupied.	我想和[player name] VI先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milady Not [player name] with whom I desire to speak, but she seems to be preoccupied.	我想和Not [player name]女士说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is milord Not [player name] with whom I desire to speak, but he seems to be preoccupied.	我想和Not [player name]先生说话，但他似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
It is miwady Stawfish with whom me desiwe to speak, butshe seems to be pweoccupied.	窝想和Stawfish女什说话，但她似乎正忙着。	dialogue	Rick Turpentine	Rick Turpentine
