english	translation	category	sub_category	source
Members can now cut down Medium Jungle.	会员现在可以砍伐中等丛林。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
You can now chop with a Mithril Axe and members can now chop with a Mithril Felling Axe.	你现在可以使用秘银斧砍伐，会员现在可以使用秘银伐木斧砍伐。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
You can now make and paddle a Dugout Canoe.	你现在可以制作和划动独木舟。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
You can now cut down Willow Trees.	你现在可以砍伐柳树。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
You can now chop with an Adamant Axe and members can now chop with an Adamant Felling Axe.	你现在可以使用精金斧砍伐，会员现在可以使用精金伐木斧砍伐。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
Members can now cut down Dense Jungle and Teak Trees and craft Forester's Rations, Secateurs Attachments and Bees on a Stick.	会员现在可以砍伐茂密丛林和柚木树并制作护林员的口粮、修枝剪配件和棍上的蜜蜂。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
You can now chop with a Rune Axe and Gilded Axe, and members can now chop with a Rune Felling Axe.	你现在可以使用符文斧和镀金斧砍伐，会员现在可以使用符文伐木斧砍伐。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
You can now make and paddle a Stable Dugout Canoe and members can cut down Juniper Trees.	你现在可以制作和划动稳固的独木舟，会员可以砍伐杜松树。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
Members can now wear the Undead Lumberjack clothing.	会员现在可以装备亡灵伐木工服装。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
You can now cut down Maple Trees and members can cut down Hollow Trees.	你现在可以砍伐枫树，会员可以砍伐空心树。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
Members can now cut down Mahogany Trees and craft Clothes Pouches and Petal Circlets.	会员现在可以砍伐红木树并制作衣物袋和花瓣冠。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
Members can now cut down arctic pine.	会员现在可以砍伐北极松。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
Members can now split arctic pine logs and make Fremennik round shields.	会员现在可以劈开北极松原木并制作弗瑞曼尼克圆盾。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
You can now make and paddle a Waka Canoe.	你现在可以制作和划动瓦卡独木舟。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
You can now cut down Yew Trees.	你现在可以砍伐紫杉树。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
Members can now chop with a Dragon Axe, Infernal Axe or Dragon Felling Axe.	会员现在可以使用龙金斧、地狱斧或龙金伐木斧砍伐。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
Members can now chop logs from the Blisterwood Tree.	会员现在可以砍伐水泡木树的原木。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
Members can now chop Sulliuscep mushrooms on Fossil Island.	会员现在可以在化石岛砍伐苏利乌斯塞普蘑菇。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
Members can now craft Nature offerings.	会员现在可以制作自然祭品。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
Members can now chop with a Crystal Axe or Crystal Felling Axe.	会员现在可以使用水晶斧或水晶伐木斧砍伐。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
Members can now cut down Magic Trees and craft Sturdy Harnesses.	会员现在可以砍伐魔法树并制作坚固安全带。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
Members can now chop Redwood Trees.	会员现在可以砍伐红杉树。	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
Congratulations! You are now a master of Woodcutting. Why not visit Wilfred, near Lumbridge, who has something special that is only available to true masters of the Woodcutting skill!	恭喜！你现在是伐木大师。为何不去拜访仑桥镇附近的威尔弗雷德，他有唯有真正的伐木技能大师才能获得的特别物品！	lvl_up_msg	Transcript of Woodcutting	Transcript of Woodcutting
You can now use the Agility Pyramid, the Varrock course, the Stepping stones in south eastern Karamja and the Corsair Cove Resource Area shortcut. You can also use the Penguin Agility Course if you have begun the Cold War quest.	你现在可以使用敏捷金字塔、维洛克城训练场、卡拉姆詹岛东南部的踏脚石以及海盗湾资源区的捷径。如果你已经开始冷战任务，还可以使用企鹅敏捷训练场。	lvl_up_msg	Agility	Agility level up messages
You can now use Ardougne log balance Agility shortcut.	你现在可以使用阿多尼城的原木平衡木敏捷捷径。	lvl_up_msg	Agility	Agility level up messages
You can now enter the Barbarian Agility Course.	你现在可以进入野蛮人敏捷训练场。	lvl_up_msg	Agility	Agility level up messages
Members can get off the water obelisk island near Catherby with a mithril grapple.	会员可以用秘银抓钩离开凯瑟比镇附近的水方尖碑岛。	lvl_up_msg	Agility	Agility level up messages
You can now use Trollheim medium cliffside scramble Agility shortcut.	你现在可以使用巨魔山的中等悬崖攀爬敏捷捷径。	lvl_up_msg	Agility	Agility level up messages
You can now use the Taverley dungeon lesser demon fence Agility shortcut and the Darkmeyer wall shortcut.	你现在可以使用塔韦利地牢的小恶魔栅栏敏捷捷径和达克迈尔城墙捷径。	lvl_up_msg	Agility	Agility level up messages
You can now use the Cosmic Temple advanced narrow walkway Agility shortcut and jump the stepping stone from Lumbridge to the Desert.	你现在可以使用宇宙神殿的高级窄道敏捷捷径，以及从仑桥镇跳到沙漠的踏脚石。	lvl_up_msg	Agility	Agility level up messages
You can now use the Prifddinas Agility Course, the medium Revenant Cave shortcuts and the Forthos Dungeon shortcut.	你现在可以使用普里夫迪纳斯城敏捷训练场、中等亡灵洞穴捷径和福索斯地牢捷径。	lvl_up_msg	Agility	Agility level up messages
You can now use the Shilo Village river crossing.	你现在可以使用希洛村的河流渡口。	lvl_up_msg	Agility	Agility level up messages
You can now use the Kharazi Jungle vine climb.	你现在可以使用卡拉兹丛林的藤蔓攀爬。	lvl_up_msg	Agility	Agility level up messages
You can now use the Slayer Dungeon spiked blades jump Agility shortcut.	你现在可以使用杀戮地牢的尖刺刀片跳跃敏捷捷径。	lvl_up_msg	Agility	Agility level up messages
You can now enter Floor 4 of the Hallowed Sepulchre and use the Lava Maze stepping stone shortcut.	你现在可以进入神圣墓穴的第四层，并使用熔岩迷宫的踏脚石捷径。	lvl_up_msg	Agility	Agility level up messages
You can now use the Elven Overpass advanced cliffside scramble.	你现在可以使用精灵高架桥的高级悬崖攀爬。	lvl_up_msg	Agility	Agility level up messages
You can now use the Kalphite Lair crevice.	你现在可以使用卡尔夫特虫巢的裂缝。	lvl_up_msg	Agility	Agility level up messages
Cider barrel, High-level plants, STASH units (beginner)	苹果酒桶, 高级植物, 储藏单元 (入门)	lvl_up_msg	Construction	Construction level up messages
Oak tree, Imp Statue	橡树, 小恶魔雕像	lvl_up_msg	Construction	Construction level up messages
You can now build: Trailblazer rug Rug Suit of armour	你现在可以建造：开拓者地毯 地毯 一套盔甲	lvl_up_msg	Construction	Construction level up messages
Oak prize chest, Boxing glove rack, Oak outfit stand	橡木奖品箱, 拳击手套架, 橡木服装架	lvl_up_msg	Construction	Construction level up messages
You can now build: Gold Sink, Sink, Oak demon lectern, Oak eagle lectern, Mythical cape, Cape of Legends, Amulet of Glory, Anti- Dragon Shield, Forest pet habitat	你现在可以建造：金水槽, 水槽, 橡木恶魔讲台, 橡木鹰形讲台, 神话斗篷, 传奇斗篷, 荣耀护符, 反龙盾, 森林宠物栖息地	lvl_up_msg	Construction	Construction level up messages
You can now build: Servant's moneybag, Ornate undead combat dummy, Chapel bells, Medium slayer monster head, Medium map	你现在可以建造：仆人的钱袋, 华丽的亡灵训练假人, 礼拜堂铃铛, 中型杀戮怪物头, 中型地图	lvl_up_msg	Construction	Construction level up messages
You can now build: Lunar globe, Hangman game, Limestone attack stone, Wooden fence, Icon of Zamorak, Icon of Guthix, Icon of Saradomin, Mahogany pet scratching post, Mahogany	你现在可以建造：月球地球仪, 猜词游戏, 石灰石训练石柱, 木栅栏, 扎莫拉克圣物, 古斯圣物, 萨拉多明圣物, 红木宠物抓挠柱, 红木	lvl_up_msg	Construction	Construction level up messages
You can now build: Gilded mahogany dining bench Oak incense burners Throne room floor decoration	你现在可以建造：镀金红木餐凳 橡木香炉 王座室地板装饰	lvl_up_msg	Construction	Construction level up messages
You can now build: Workbench with vice Teak fancy dress box	你现在可以建造：带虎钳的工作台 柚木礼服盒	lvl_up_msg	Construction	Construction level up messages
You can now build: Banner easel, Teak garden bench, Rosemary, Sunflower, Crystal of power, Mounted Harpoonfish, Ornate Banner Stand, Round wall-mounted shield, Teak	你现在可以建造：旗帜架, 柚木花园长凳, 迷迭香, 向日葵, 能量水晶, 壁挂叉鱼, 华丽的旗帜架, 圆形壁挂盾, 柚木	lvl_up_msg	Construction	Construction level up messages
Mahogany demon lectern, Mahogany eagle lectern, Iron railings, Limestone spiral staircase, Polar pet habitat	红木恶魔讲台, 红木鹰形讲台, 铁栏杆, 石灰石螺旋楼梯, 极地宠物栖息地	lvl_up_msg	Construction	Construction level up messages
You can now build: Celestial globe, Topiary hedge, Oak lever, Oak oubliette ladder, Steel cage, Ornate league statue, Teak toy box	你现在可以建造：天体地球仪, 修剪整齐的树篱, 橡木拉杆, 橡木密室梯子, 钢制笼, 华丽联赛雕像, 柚木玩具盒	lvl_up_msg	Construction	Construction level up messages
You can now build: Revitalisation pool, Dungeon entrance, Marble altar, Skeleton guard, Oak and steel cage, Consecrated pet house	你现在可以建造：活力池, 地牢入口, 大理石祭坛, 骷髅守卫, 橡木钢笼, 圣化宠物屋	lvl_up_msg	Construction	Construction level up messages
You can now build: Mahogany wardrobe (bedroom), Redwood fence, Otherworldly theme, Spirit tree, Garden fence, Large fountain, Magic tree, Gilded marble altar, Steel cage'	你现在可以建造：红木衣柜 (卧室), 红杉栅栏, 异世主题, 灵魂树, 花园栅栏, 大喷泉, 魔法树, 镀金大理石祭坛, 钢制笼	lvl_up_msg	Construction	Construction level up messages
You can now build: Crystalline portal nexus Natural pet house'	你现在可以建造：水晶传送枢纽 自然宠物屋	lvl_up_msg	Construction	Construction level up messages
You can now cook meat pies,pike and prepare cavefish. Members can also make nettle tea and Short Green Guys.	你现在可以烹饪肉派、狗鱼和准备洞鱼。会员还可以制作荨麻茶和矮个子绿人。	lvl_up_msg	Cooking	Cooking level up messages
Members can now make scrambled egg and tomato.	会员现在可以制作炒鸡蛋和番茄。	lvl_up_msg	Cooking	Cooking level up messages
You can now cook apple pies and tuna. Members can now cook worm holes, Leckish fish and Giral bats, and spit roast chompy bird.	你现在可以烹饪苹果派和金枪鱼。会员现在可以烹饪虫洞、莱基什鱼和吉拉尔蝙蝠，以及叉烤食人鸟。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook fishcakes.	会员现在可以烹饪鱼饼。	lvl_up_msg	Cooking	Cooking level up messages
You are now qualified to enter the prestigious Chefs' Guild. Members may also create Drunk Dragons.	你现在有资格进入著名的厨师公会。会员还可以制作醉龙。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook jubbly birds and baked potatoes with chilli con carne.	会员现在可以烹饪朱比利鸟和辣肉酱烤土豆。	lvl_up_msg	Cooking	Cooking level up messages
Members can now make baked potatoes with egg and tomato.	会员现在可以制作番茄炒蛋烤土豆。	lvl_up_msg	Cooking	Cooking level up messages
Members can now brew Slayer's Respite.	会员现在可以酿造杀戮者的喘息。	lvl_up_msg	Cooking	Cooking level up messages
Members can now make baked potatoes with tuna and sweetcorn.	会员现在可以制作金枪鱼甜玉米烤土豆。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook dragonfruit pie.	会员现在可以烹饪火龙果派。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook sea turtle.	会员现在可以烹饪海龟。	lvl_up_msg	Cooking	Cooking level up messages
Members can now craft Broodoo shields and teak birdhouses.	会员现在可以制作布鲁杜护盾和柚木鸟屋。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft serpentine helms.	会员现在可以制作蛇形头盔。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft diamond necklaces,snakeskin shields and colossal pouches.	你现在可以制作钻石项链、蛇皮盾和巨型口袋。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft blue dragonhide armour.	会员现在可以制作蓝龙皮盔甲。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft dragonstone necklaces and crystal legs.	会员现在可以制作龙石项链和水晶腿甲。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft dragonstone bracelets and crystal bodies.	会员现在可以制作龙石手镯和水晶身体护甲。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft Dorgeshuun light orbs and Amethyst javelin heads.	会员现在可以制作多格舒恩光球和紫水晶标枪头。	lvl_up_msg	Crafting	Crafting level up messages
Members can now wear Bandos armour and 3rd age fighter armour!	会员现在可以穿戴班多斯盔甲和第三纪元战士盔甲！	lvl_up_msg	Defence	Defence level up messages
Members can now wear Armadyl armour, the Avernic defender, Barrows armour, Boots of brimstone and the Neitiznot Faceguard!	会员现在可以穿戴阿玛迪尔盔甲、阿弗尼克格挡匕首、巴罗斯墓穴盔甲、硫磺靴和奈提兹诺面罩！	lvl_up_msg	Defence	Defence level up messages
You can now grow Teak trees.	你现在可以种植柚木树了。	lvl_up_msg	Farming	Farming level up messages
You can now burn Magic Logs and light an Abyssal Lantern with Magic Logs.	你现在可以燃烧魔法原木，并用魔法原木点亮深渊灯笼。	lvl_up_msg	Firemaking	Firemaking level up messages
You can now burn Redwood Logs and light an Abyssal Lantern with Redwood Logs.	你现在可以燃烧红杉原木，并用红杉原木点亮深渊灯笼。	lvl_up_msg	Firemaking	Firemaking level up messages
You can now try fly fishing for trout and cavefish.	你现在可以尝试用飞蝇钓法钓鳟鱼和洞鱼。	lvl_up_msg	Fishing	Fishing level up messages
Members can now access drift net fishing on fossil island (with 44 hunter).	会员现在可以在化石岛使用流刺网捕鱼（需要44级猎人）。	lvl_up_msg	Fishing	Fishing level up messages
Members can now try harpooning sharks.	会员现在可以尝试用鱼叉捕鲨鱼。	lvl_up_msg	Fishing	Fishing level up messages
You can now make blurite/oak crossbows and blurite crossbow bolts.	你现在可以制作蓝铁/橡木弩和蓝铁弩箭。	lvl_up_msg	Fletching	Fletching level up messages
You can now make the toxic blowpipe.	你现在可以制作有毒的吹箭筒。	lvl_up_msg	Fletching	Fletching level up messages
You can now make adamantite arrows.	你现在可以制作精金箭。	lvl_up_msg	Fletching	Fletching level up messages
You can now make adamant 'brutal' arrows and adamant javelins.	你现在可以制作精金'粗制'箭和精金标枪。	lvl_up_msg	Fletching	Fletching level up messages
You can now make a heavy ballista and fletch yew shields.	你现在可以制作重型弩炮和组装紫杉盾。	lvl_up_msg	Fletching	Fletching level up messages
You can now make dragon/magic crossbows.	你现在可以制作龙/魔法弩。	lvl_up_msg	Fletching	Fletching level up messages
You can now make magic shortbows.	你现在可以制作魔法短弓。	lvl_up_msg	Fletching	Fletching level up messages
You can now make guam tar	你现在可以制作瓜姆焦油了。	lvl_up_msg	Herblore	Herblore level up messages
You can now make stat restore potions, compost potions and Guthix balance potion.	你现在可以制作属性恢复药水、堆肥药水和古斯平衡药水了。	lvl_up_msg	Herblore	Herblore level up messages
You can now make prayer restore potions.	你现在可以制作祈祷恢复药水了。	lvl_up_msg	Herblore	Herblore level up messages
You can now clean kwuarm.	你现在可以清理库阿姆草了。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super strength potions.	你现在可以制作超级力量药水了。	lvl_up_msg	Herblore	Herblore level up messages
You can now use the Herb Sack and make hunting mix.	你现在可以使用草药袋并制作狩猎混合剂了。	lvl_up_msg	Herblore	Herblore level up messages
You can now make Saradomin brew.	你现在可以制作萨拉多明酿了。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super antifire potions (after Dragon Slayer II) and ancient mix.	你现在可以制作超级抗火药水（完成屠龙者 II 后）和远古混合剂了。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super anti-venom potions.	你现在可以制作超级抗毒药水了。	lvl_up_msg	Herblore	Herblore level up messages
You can now smoke your traps to remove the human scent from them.	你现在可以烟熏你的陷阱，去除上面的人类气味。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch eclectic implings and craft bees on a stick.	你现在可以捕捉折衷精灵并制作蜜蜂棒了。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch magpie implings.	你现在可以捕捉喜鹊精灵了。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch Murng bats.	你现在可以捕捉默恩格蝙蝠了。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch lucky implings and place redwood birdhouse traps on Fossil Island.'	你现在可以捕捉幸运精灵并在化石岛放置红杉鸟屋陷阱了。	lvl_up_msg	Hunter	Hunter level up messages
You can now cast Snare. Members can now equip the Tomes of Fire & Water and Slayer's Staff, and can cast Magic Dart and Iban Blast!	你现在可以施放陷阱术。会员现在可以装备火之书、水之书和杀戮者法杖，还可以施放魔法飞镖和伊班爆裂术！	lvl_up_msg	Magic	Magic level up messages
You can now cast High Level Alchemy!'	你现在可以施放高级炼金术！	lvl_up_msg	Magic	Magic level up messages
Members can now Charge Water Orbs!	会员现在可以充能水之球！	lvl_up_msg	Magic	Magic level up messages
Members can now Charge Earth Orbs, equip Thammaron's Sceptre and get Bones to Peaches from the Magic Training Arena	会员现在可以充能土之球，装备萨玛隆的权杖，并在魔法训练场获得化骨为桃法术。	lvl_up_msg	Magic	Magic level up messages
Members can now cast Wind Wave!	会员现在可以施放风浪术！	lvl_up_msg	Magic	Magic level up messages
Members can now cast Water Wave and wield the 3rd age wand!	会员现在可以施放水浪术并装备第三纪元法杖！	lvl_up_msg	Magic	Magic level up messages
Members can now cast Earth Wave, wear Dagon'hai robes, wield the Ancient Wyvern Shield and wield the Ancient Sceptre!	会员现在可以施放土浪术，穿戴达贡海长袍，装备古代飞龙盾和古代权杖！	lvl_up_msg	Magic	Magic level up messages
Members can now cast Fire Wave and wield the Staff of the Dead, Staff of Light, Staff of Balance, Trident of the Seas, Upgraded Ancient Sceptres and Eternal boots!	会员现在可以施放火浪术，并装备死亡法杖、光明法杖、平衡法杖、海洋三叉戟、升级版古代权杖和永恒靴！	lvl_up_msg	Magic	Magic level up messages
Members can now cast Water Surge, Teleport Block, Teleport to Target and equip the Tumeken's Shadow!'	会员现在可以施放水之激流、传送封锁、传送至目标，并装备图梅肯之影！	lvl_up_msg	Magic	Magic level up messages
You can now mine with rune pickaxes and Gilded pickaxes.	你现在可以使用符文镐和镀金镐采矿了。	lvl_up_msg	Mining	Mining level up messages
You can now use the Prayer Rapid Heal, and members can now wield Void Knight equipment!	你现在可以使用快速治愈祈祷，会员现在可以装备虚空骑士装备！	lvl_up_msg	Prayer	Prayer level up messages
Members can now bless holy & unholy symbols and unlock Bologa's grape blessings!	会员现在可以祝福神圣与邪恶符号，并解锁博洛加的葡萄祝福！	lvl_up_msg	Prayer	Prayer level up messages
You can now use the Prayer Chivalry if you have completed the King's Ransom quest's Knight Wave reward! Members can now wield Blessed spirit shields and wear Vestment stoles, croziers, and Devout boots!	如果你完成了国王的赎金任务的骑士波次奖励，你现在可以使用骑士精神祈祷！会员现在可以装备祝福精神盾牌，以及佩戴圣带、权杖和虔诚靴！	lvl_up_msg	Prayer	Prayer level up messages
Members can now wield Void Knight equipment!'	会员现在可以装备虚空骑士装备！	lvl_up_msg	Ranged	Ranged level up messages
Members can now equip elf crystal, the Dragon Hunter Crossbow, the Webweaver bow and Dragonfire wards, wear black dragonhide armour and gain access to the Armadyl area in the God Wars Dungeon.	会员现在可以装备精灵水晶、猎龙弩、织网弓和龙火护盾，穿戴黑龙皮盔甲，并进入神战地牢中的阿马迪尔区域。	lvl_up_msg	Ranged	Ranged level up messages
Members can now wield toxic blowpipes and heavy ballistae and equip Pegasian boots!	会员现在可以装备毒吹管和重型弩炮，以及天马靴！	lvl_up_msg	Ranged	Ranged level up messages
Members: You can now use Medium Pouches to carry additional Essence.	会员：你现在可以使用中型袋子携带更多精华。	lvl_up_msg	Runecraft	Runecraft level up messages
Members can now craft Cosmic Runes from Pure Rune Essence.	会员现在可以用纯符文精华制作宇宙符文。	lvl_up_msg	Runecraft	Runecraft level up messages
You will now receive 4 Air Runes from each Essence.	你现在每份精华可获得4个空气符文。	lvl_up_msg	Runecraft	Runecraft level up messages
You will now receive 7 Air Runes from each Essence.	你现在每份精华可获得7个空气符文。	lvl_up_msg	Runecraft	Runecraft level up messages
You can now make Bronze Long Swords. Members can make Bronze Crossbow Limbs and Bronze Javelin Heads.	你现在可以制作青铜长剑了。会员可以制作青铜弩臂和青铜标枪头。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Bronze Chainmail Bodies.	你现在可以制作青铜链甲了。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Iron Plate Legs, Iron plate skirts and Steel Axes.	你现在可以制作铁制护腿、铁制裙甲和钢斧了。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Steel Scimitars and members can make Steel Arrow Heads, Steel Spears, Steel Hastae and Secateurs Attachment.	你现在可以制作钢制弯刀了，会员可以制作钢箭头、钢矛、钢制哈斯塔枪和修枝剪配件。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Steel Chainmail Bodies.	你现在可以制作钢制链甲了。	lvl_up_msg	Smithing	Smithing level up messages
Members can now smelt Lovakite Ore and make Shayzien supply gloves (1).	会员现在可以熔炼洛瓦凯特矿石并制作谢兹恩补给手套 (1)。	lvl_up_msg	Smithing	Smithing level up messages
Members can now make Shayzien supply boots (1).	会员现在可以制作谢兹恩补给靴 (1)。	lvl_up_msg	Smithing	Smithing level up messages
Members can now make Bullseye Lantern frames and Shayzien supply helms (1).	会员现在可以制作聚光灯笼框架和谢兹恩补给头盔 (1)。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Mithril Axes and members can make Shayzien supply greaves (1).	你现在可以制作秘银斧了，会员可以制作谢兹恩补给护腿 (1)。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Mithril Medium Helms and members can now make Mithril Crossbow Bolts and Shayzien supply platebodies (1).	你现在可以制作秘银中盔了，会员现在可以制作秘银弩箭和谢兹恩补给板甲 (1)。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Mithril Scimitars. Members can make Mithril Arrow Heads, Mithril Spears, Mithril Hastae and Shayzien supply gloves (2).	你现在可以制作秘银弯刀了。会员可以制作秘银箭头、秘银矛、秘银制哈斯塔枪和谢兹恩补给手套 (2)。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Mithril Full Helms and members can make Mithril Throwing Knives and Shayzien supply boots (2).	你现在可以制作秘银全盔了，会员可以制作秘银飞刀和谢兹恩补给靴 (2)。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Mithril Warhammers and members can make Mithril Grapples and Shayzien supply helms (2).	你现在可以制作秘银战锤了，会员可以制作秘银抓钩和谢兹恩补给头盔 (2)。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Mithril Chainmail Bodies and members can make Shayzien supply greaves (2).	你现在可以制作秘银链甲了，会员可以制作谢兹恩补给护腿 (2)。	lvl_up_msg	Smithing	Smithing level up messages
Members can now make Mithril Claws and Shayzien supply platebodies (2).	会员现在可以制作秘银爪和谢兹恩补给板甲 (2)。	lvl_up_msg	Smithing	Smithing level up messages
Members can now make Shayzien supply gloves (3).	会员现在可以制作谢兹恩补给手套 (3)。	lvl_up_msg	Smithing	Smithing level up messages
Members can now make Shayzien supply boots (3).	会员现在可以制作谢兹恩补给靴 (3)。	lvl_up_msg	Smithing	Smithing level up messages
Members can now make Shayzien supply helms (3).	会员现在可以制作谢兹恩补给头盔 (3)。	lvl_up_msg	Smithing	Smithing level up messages
You can now smelt Adamantite Ore and make Adamant Daggers and members can make Crystal Helms and Celestial Signets.	你现在可以熔炼精金矿石并制作精金匕首了，会员可以制作水晶头盔和天界印章。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Adamant Axes and members can make Shayzien supply greaves (3).	你现在可以制作精金斧了，会员可以制作谢兹恩补给护腿 (3)。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Adamant Maces and members can make Crystal Legs.	你现在可以制作精金钉锤了，会员可以制作水晶腿甲。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Adamant Medium Helms and members can make Adamantite Crossbow Bolts and Shayzien supply platebodies (3).	你现在可以制作精金中盔了，会员可以制作精金弩箭和谢兹恩补给板甲 (3)。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Adamant Short Swords and members can make Adamant Dart Tips, Adamant Nails and Crystal Bodies.	你现在可以制作精金短剑了，会员可以制作精金飞镖尖、精金钉子和水晶链甲。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Adamant Scimitars. Members can make Adamant Arrow Heads, Adamant Spears, Adamant Hastae, Shayzien supply gloves (4), Dragon kiteshields and Sturdy harnesses.	你现在可以制作精金弯刀了。会员可以制作精金箭头、精金矛、精金制哈斯塔枪、谢兹恩补给手套 (4)、龙鳞盾和坚固马具。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Adamant Full Helms and members can make Adamant Throwing Knives and Shayzien supply boots (4).	你现在可以制作精金全盔了，会员可以制作精金飞刀和谢兹恩补给靴 (4)。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Adamant Warhammers and members can make Shayzien supply helms (4).	你现在可以制作精金战锤了，会员可以制作谢兹恩补给头盔 (4)。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Adamant Chainmail Bodies and members can make Shayzien supply greaves (4).	你现在可以制作精金链甲了，会员可以制作谢兹恩补给护腿 (4)。	lvl_up_msg	Smithing	Smithing level up messages
Members can now make Adamant Claws and Shayzien supply platebodies (4).	会员现在可以制作精金爪和谢兹恩补给板甲 (4)。	lvl_up_msg	Smithing	Smithing level up messages
You can now smelt Runite Ore and make Rune Daggers. Members can attach Sigils to Blessed Spirit Shields, create infernal pickaxes, make Shayzien supply gloves (5) and the Ursine Chainmace.	你现在可以熔炼符文矿石并制作符文匕首了。会员可以将徽章附魔到祝福精神盾上、制作地狱镐、制作谢兹恩补给手套 (5) 和熊爪链枷。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Rune Maces and members can make Shayzien supply boots (5).	你现在可以制作符文钉锤了，会员可以制作谢兹恩补给靴 (5)。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Rune Short Swords. Members can make Rune Dart Tips, Rune Nails and Shayzien supply helms (5).	你现在可以制作符文短剑了。会员可以制作符文飞镖尖、符文钉子和谢兹恩补给头盔 (5)。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Rune Long Swords. Members can make Rune Crossbow Limbs, Rune Javelin Heads and Shayzien supply greaves (5).	你现在可以制作符文长剑了。会员可以制作符文弩臂、符文标枪头和谢兹恩补给护腿 (5)。	lvl_up_msg	Smithing	Smithing level up messages
You can now make Rune Square Shields and members can make Shayzien supply platebodies (5).	你现在可以制作符文方盾了，会员可以制作谢兹恩补给板甲 (5)。	lvl_up_msg	Smithing	Smithing level up messages
You can now use the Waterbirth dungeon crevice shortcut.	你现在可以使用水诞岛地牢裂缝捷径了。	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now build: Teak repair kit, Oak bed, Hoop-and-stick game, Willow tree, Small storage unit, Banner Stand	你现在可以建造：柚木修理包、橡木床、铁环棍游戏、柳树、小型存储单元、旗帜架。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 27 rooms.	你现在最多可以建造27个房间。	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 28 rooms.	你现在最多可以建造28个房间。	lvl_up_msg	Transcript of Construction	Transcript of Construction
